CustomerID,Recency,Frequency,Monetary,Cluster,Segment
15316,327,1,165.0,3,Low Value Customers
15318,4,1,312.62,1,New Customers
15319,284,1,204.5,3,Low Value Customers
15320,44,1,267.13,1,New Customers
15321,71,3,2748.31,0,Potential Churn
15322,86,1,679.68,3,Low Value Customers
15325,104,1,161.74,3,Low Value Customers
15326,334,1,311.71,3,Low Value Customers
15327,53,1,208.75,3,Low Value Customers
15329,39,3,1049.7,0,Potential Churn
15330,32,2,714.96,1,New Customers
15332,366,4,1661.06,0,Potential Churn
15333,208,1,1028.56,0,Potential Churn
15334,157,3,347.87,0,Potential Churn
15335,54,1,170.22,3,Low Value Customers
15339,66,2,574.07,0,Potential Churn
15341,81,1,2020.52,0,Potential Churn
15342,130,1,406.09,3,Low Value Customers
15343,87,1,364.5,3,Low Value Customers
15344,1,3,563.94,1,New Customers
15345,46,1,393.54,1,New Customers
15346,333,1,252.42000000000002,3,Low Value Customers
15347,366,1,201.60000000000002,3,Low Value Customers
15348,72,1,158.04,3,Low Value Customers
15349,158,2,463.90999999999997,3,Low Value Customers
15350,373,1,115.65,3,Low Value Customers
15351,12,7,1934.66,2,VIP Customers
15353,255,2,770.12,0,Potential Churn
15355,29,2,277.05,1,New Customers
15356,31,10,2718.03,2,VIP Customers
15360,40,1,427.93,1,New Customers
15361,362,1,418.92,3,Low Value Customers
15363,373,1,326.0,3,Low Value Customers
15364,96,2,913.19,0,Potential Churn
15365,26,7,2314.32,2,VIP Customers
15366,75,2,602.51,0,Potential Churn
15367,57,4,1877.59,0,Potential Churn
15368,21,1,446.94000000000005,1,New Customers
15370,41,7,2386.05,2,VIP Customers
15372,137,1,2007.3999999999999,0,Potential Churn
15373,8,12,2415.91,2,VIP Customers
15374,129,1,168.0,3,Low Value Customers
15376,40,3,1221.56,0,Potential Churn
15379,169,7,3703.29,0,Potential Churn
15380,9,5,1690.2600000000002,2,VIP Customers
15381,214,2,596.85,0,Potential Churn
15384,170,2,642.41,0,Potential Churn
15385,40,1,316.88,1,New Customers
15386,186,1,394.14,3,Low Value Customers
15388,270,1,140.54,3,Low Value Customers
15389,172,1,500.0,3,Low Value Customers
15392,5,4,1535.53,2,VIP Customers
15393,16,2,231.86,1,New Customers
15394,10,4,2183.54,2,VIP Customers
15395,326,1,107.45,3,Low Value Customers
15396,113,1,288.18,3,Low Value Customers
15397,290,1,94.0,3,Low Value Customers
15398,16,2,1345.53,1,New Customers
15399,1,3,815.77,2,VIP Customers
15400,92,5,716.2,0,Potential Churn
15402,149,2,626.35,0,Potential Churn
15405,189,1,349.1,3,Low Value Customers
15406,31,2,510.71000000000004,1,New Customers
15407,34,4,1046.74,0,Potential Churn
15408,264,1,267.18,3,Low Value Customers
15410,84,8,3450.84,2,VIP Customers
15411,26,4,1348.93,2,VIP Customers
15412,171,1,190.53,3,Low Value Customers
15414,10,3,774.9000000000001,1,New Customers
15415,313,1,559.61,3,Low Value Customers
15416,65,4,3984.32,0,Potential Churn
15417,85,1,508.8,3,Low Value Customers
15419,25,1,135.86,1,New Customers
15421,59,4,950.36,0,Potential Churn
15422,323,2,97.7,3,Low Value Customers
15423,38,1,43.5,3,Low Value Customers
15424,254,2,383.34,3,Low Value Customers
15426,19,5,1404.07,2,VIP Customers
15427,33,3,1430.54,0,Potential Churn
15428,15,1,93.78,1,New Customers
15429,27,2,397.35,1,New Customers
15432,23,1,171.19,1,New Customers
15433,214,2,533.3,0,Potential Churn
15434,8,5,1041.48,2,VIP Customers
15435,22,1,149.29,1,New Customers
15436,12,3,1067.75,2,VIP Customers
15437,262,1,200.16,3,Low Value Customers
15438,131,1,156.57999999999998,3,Low Value Customers
15440,55,3,383.68,0,Potential Churn
15442,249,1,594.0,3,Low Value Customers
15443,2,7,3213.59,2,VIP Customers
15444,9,2,1411.21,1,New Customers
15445,264,1,113.5,3,Low Value Customers
15447,331,1,155.17,3,Low Value Customers
15448,313,1,494.64,3,Low Value Customers
15449,26,3,974.52,0,Potential Churn
15450,30,1,429.84,1,New Customers
15452,30,3,528.48,1,New Customers
15453,2,7,1371.77,2,VIP Customers
15454,362,1,179.1,3,Low Value Customers
15456,283,3,434.59000000000003,0,Potential Churn
15457,262,1,237.07,3,Low Value Customers
15458,25,1,161.64,1,New Customers
15460,354,1,214.26,3,Low Value Customers
15462,94,3,234.6,3,Low Value Customers
15463,29,1,126.14,1,New Customers
15464,338,1,1044.65,3,Low Value Customers
15466,85,1,334.53,3,Low Value Customers
15467,9,3,524.88,1,New Customers
15468,51,2,467.51,1,New Customers
15469,50,2,538.55,0,Potential Churn
15471,2,1,454.48,1,New Customers
15472,113,1,371.56,3,Low Value Customers
15473,14,7,1771.2,2,VIP Customers
15475,77,1,454.10999999999996,3,Low Value Customers
15478,40,2,1399.92,0,Potential Churn
15480,116,1,905.5,0,Potential Churn
15483,161,4,225.26,0,Potential Churn
15484,1,4,3590.41,2,VIP Customers
15485,30,3,2564.5,0,Potential Churn
15488,93,1,91.32000000000001,3,Low Value Customers
15489,23,3,1134.28,0,Potential Churn
15491,95,6,3100.09,2,VIP Customers
15492,28,2,659.4599999999999,1,New Customers
15493,33,5,1953.41,2,VIP Customers
15494,21,2,1280.58,0,Potential Churn
15497,18,2,1262.2,1,New Customers
15500,8,4,1131.56,2,VIP Customers
15503,363,1,141.04,3,Low Value Customers
15504,81,1,52.83,3,Low Value Customers
15505,53,5,3610.96,2,VIP Customers
15506,23,3,972.08,0,Potential Churn
15507,172,1,475.86,3,Low Value Customers
15508,189,6,1000.27,0,Potential Churn
15510,331,1,250.0,3,Low Value Customers
15511,12,5,900.53,2,VIP Customers
15512,156,2,121.0,3,Low Value Customers
15514,12,11,4023.7200000000003,2,VIP Customers
15516,45,3,62.43,1,New Customers
15517,233,1,267.03,3,Low Value Customers
15518,64,8,1921.55,2,VIP Customers
15520,2,1,343.5,1,New Customers
15521,40,8,3000.2,2,VIP Customers
15522,33,2,397.99,1,New Customers
15523,84,1,412.01000000000005,3,Low Value Customers
15524,25,1,440.0,1,New Customers
15525,2,3,731.87,1,New Customers
15526,33,2,148.44,1,New Customers
15527,19,8,2428.53,2,VIP Customers
15528,254,1,229.33,3,Low Value Customers
15529,23,11,3960.05,2,VIP Customers
15530,22,4,1497.31,2,VIP Customers
15531,8,2,1972.39,2,VIP Customers
15532,25,4,1554.83,2,VIP Customers
15533,19,3,807.57,1,New Customers
15535,173,4,502.9,0,Potential Churn
15537,163,1,110.92,3,Low Value Customers
15539,7,1,538.46,1,New Customers
15540,11,1,213.3,1,New Customers
15541,114,1,85.13000000000001,3,Low Value Customers
15543,288,1,127.86,3,Low Value Customers
15544,9,9,3546.71,2,VIP Customers
15545,54,2,288.96999999999997,1,New Customers
15549,77,3,1677.71,0,Potential Churn
15550,4,4,575.63,2,VIP Customers
15551,37,1,436.06,1,New Customers
15552,217,1,90.12,3,Low Value Customers
15553,60,1,428.93,3,Low Value Customers
15554,278,1,217.2,3,Low Value Customers
15556,24,1,279.77,1,New Customers
15557,29,1,468.91,1,New Customers
15561,12,4,800.59,2,VIP Customers
15562,352,1,134.55,3,Low Value Customers
15563,22,3,1361.44,0,Potential Churn
15565,50,2,173.16,1,New Customers
15567,19,1,186.01,1,New Customers
15568,3,3,758.29,1,New Customers
15569,104,5,1375.71,0,Potential Churn
15570,7,12,4148.82,2,VIP Customers
15571,12,4,650.4300000000001,2,VIP Customers
15572,5,7,2533.42,2,VIP Customers
15573,32,2,583.24,1,New Customers
15574,178,4,675.64,0,Potential Churn
15576,38,1,921.37,1,New Customers
15577,151,3,258.88,3,Low Value Customers
15578,162,1,127.1,3,Low Value Customers
15579,69,2,327.6,3,Low Value Customers
15581,156,10,717.4300000000001,0,Potential Churn
15582,25,3,682.9100000000001,0,Potential Churn
15584,24,4,720.86,0,Potential Churn
15585,177,1,455.3,3,Low Value Customers
15587,50,4,913.6800000000001,0,Potential Churn
15589,256,3,478.53000000000003,0,Potential Churn
15592,47,1,388.58,1,New Customers
15593,71,1,199.8,3,Low Value Customers
15594,16,5,1771.78,2,VIP Customers
15596,101,5,1406.59,0,Potential Churn
15597,35,1,324.57,1,New Customers
15598,53,1,240.68,3,Low Value Customers
15599,27,2,761.74,1,New Customers
15602,8,9,1297.8700000000001,2,VIP Customers
15603,79,1,48.480000000000004,3,Low Value Customers
15604,52,1,216.39,3,Low Value Customers
15605,36,5,1198.23,2,VIP Customers
15606,61,9,2920.16,2,VIP Customers
15607,337,1,104.76,3,Low Value Customers
15608,28,4,1093.68,0,Potential Churn
15609,184,1,298.48,3,Low Value Customers
15610,52,1,112.46000000000001,3,Low Value Customers
15611,10,11,1570.45,2,VIP Customers
15612,36,2,195.15,1,New Customers
15618,33,4,776.851,0,Potential Churn
15619,11,1,336.40000000000003,1,New Customers
15620,57,3,1553.18,0,Potential Churn
15621,4,4,1293.03,2,VIP Customers
15622,43,9,3709.56,2,VIP Customers
15623,141,1,301.03,3,Low Value Customers
15624,117,4,588.13,0,Potential Churn
15625,104,4,1534.26,0,Potential Churn
15626,75,2,675.8,0,Potential Churn
15628,5,9,2870.2400000000002,2,VIP Customers
15630,45,2,1186.35,0,Potential Churn
15632,16,8,3285.31,2,VIP Customers
15634,17,1,243.55,1,New Customers
15636,90,2,724.76,0,Potential Churn
15637,53,1,223.36,3,Low Value Customers
15639,134,1,425.32,3,Low Value Customers
15641,105,4,1887.2,0,Potential Churn
15643,192,3,664.0,0,Potential Churn
15644,166,4,803.54,0,Potential Churn
15645,19,1,611.59,1,New Customers
15646,158,3,447.64000000000004,0,Potential Churn
15648,204,2,639.5,0,Potential Churn
15649,336,2,816.0,0,Potential Churn
15651,37,3,646.3,0,Potential Churn
15652,91,1,337.74,3,Low Value Customers
15653,93,2,877.4399999999999,0,Potential Churn
15654,9,2,922.53,1,New Customers
15655,243,1,560.67,3,Low Value Customers
15656,45,4,748.5,0,Potential Churn
15657,23,1,30.0,1,New Customers
15658,190,5,1024.1000000000001,0,Potential Churn
15659,44,1,306.45,1,New Customers
15660,25,9,1600.86,2,VIP Customers
15661,317,2,309.8,3,Low Value Customers
15663,106,1,138.14,3,Low Value Customers
15664,51,1,386.43,1,New Customers
15665,168,2,2222.21,0,Potential Churn
15667,40,1,301.32,1,New Customers
15668,218,1,76.32000000000001,3,Low Value Customers
15669,40,4,684.34,0,Potential Churn
15670,297,1,173.05,3,Low Value Customers
15671,19,7,2657.13,2,VIP Customers
15673,88,4,2726.23,0,Potential Churn
15674,73,4,2111.89,0,Potential Churn
15675,81,3,323.69,0,Potential Churn
15676,19,3,3435.76,2,VIP Customers
15677,49,1,657.23,1,New Customers
15678,53,1,352.7,1,New Customers
15679,24,4,781.28,0,Potential Churn
15680,9,3,1333.68,2,VIP Customers
15681,25,5,1426.16,2,VIP Customers
15683,117,1,193.75,3,Low Value Customers
15687,9,9,2993.1,2,VIP Customers
15689,120,2,254.1,3,Low Value Customers
15690,4,2,239.76,1,New Customers
15691,252,1,136.8,3,Low Value Customers
15692,28,1,191.04,1,New Customers
15695,267,2,409.98,3,Low Value Customers
15696,33,8,2711.11,2,VIP Customers
15699,18,1,309.65,1,New Customers
15700,172,2,696.68,0,Potential Churn
15701,2,4,1529.0,2,VIP Customers
15703,265,1,211.5,3,Low Value Customers
15704,140,4,2293.62,0,Potential Churn
15705,201,1,143.1,3,Low Value Customers
15706,64,4,1060.56,0,Potential Churn
15707,35,4,916.98,0,Potential Churn
15708,41,7,3235.25,2,VIP Customers
15709,284,1,133.25,3,Low Value Customers
15712,9,5,1072.3600000000001,2,VIP Customers
15713,143,2,356.7,3,Low Value Customers
15714,12,2,330.03000000000003,1,New Customers
15716,146,4,1101.1100000000001,0,Potential Churn
15717,234,1,150.3,3,Low Value Customers
15719,33,13,5028.42,2,VIP Customers
15720,24,1,598.73,1,New Customers
15721,12,1,471.40000000000003,1,New Customers
15722,36,5,2211.21,2,VIP Customers
15723,365,1,190.7,3,Low Value Customers
15724,201,2,218.25,3,Low Value Customers
15725,15,1,415.25,1,New Customers
15727,17,7,5159.06,2,VIP Customers
15729,213,1,85.0,3,Low Value Customers
15730,66,3,1120.88,0,Potential Churn
15732,212,2,294.12,3,Low Value Customers
15733,283,1,162.3,3,Low Value Customers
15734,115,2,1339.45,0,Potential Churn
15737,15,8,1188.1200000000001,2,VIP Customers
15739,66,1,449.12,3,Low Value Customers
15740,49,1,154.88,3,Low Value Customers
15743,16,4,775.96,2,VIP Customers
15744,78,1,34.8,3,Low Value Customers
15745,19,4,1094.59,2,VIP Customers
15746,134,1,196.88,3,Low Value Customers
15747,13,3,946.64,1,New Customers
15748,40,1,144.36,1,New Customers
15750,3,8,2463.05,2,VIP Customers
15752,40,7,2626.6,2,VIP Customers
15753,305,1,79.2,3,Low Value Customers
15754,51,3,458.57,0,Potential Churn
15755,10,6,2364.25,2,VIP Customers
15756,61,4,528.01,0,Potential Churn
15757,66,2,714.42,0,Potential Churn
15758,25,1,205.25,1,New Customers
15759,218,3,253.04,3,Low Value Customers
15762,65,2,583.75,0,Potential Churn
15763,32,2,1086.92,0,Potential Churn
15764,88,6,3279.97,2,VIP Customers
15766,64,1,315.06,3,Low Value Customers
15768,116,3,621.8299999999999,0,Potential Churn
15773,6,1,635.6800000000001,1,New Customers
15774,69,1,270.8,3,Low Value Customers
15775,245,1,104.9,3,Low Value Customers
15776,133,1,241.62,3,Low Value Customers
15777,241,4,1047.11,0,Potential Churn
15780,184,3,475.28000000000003,0,Potential Churn
15781,25,3,345.46,1,New Customers
15782,10,3,2614.7400000000002,2,VIP Customers
15783,11,1,246.3,1,New Customers
15785,33,5,2328.9700000000003,2,VIP Customers
15786,46,3,4919.0,0,Potential Churn
15787,26,3,933.26,0,Potential Churn
15789,358,1,351.3,3,Low Value Customers
15790,10,1,218.75,1,New Customers
15791,44,2,1612.69,0,Potential Churn
15793,15,3,965.61,1,New Customers
15795,150,1,610.01,3,Low Value Customers
15796,1,8,2707.61,2,VIP Customers
15797,113,3,2192.4,0,Potential Churn
15799,76,3,884.14,0,Potential Churn
15800,107,2,696.89,0,Potential Churn
15801,46,3,1063.95,0,Potential Churn
15803,51,1,415.82000000000005,1,New Customers
15804,1,13,4206.39,2,VIP Customers
15806,46,3,784.58,0,Potential Churn
15807,50,3,903.9,0,Potential Churn
15808,306,4,3651.27,0,Potential Churn
15809,36,5,515.77,0,Potential Churn
15810,79,4,1391.98,0,Potential Churn
15811,22,6,2218.62,2,VIP Customers
15812,107,5,1801.14,0,Potential Churn
15813,208,2,1303.9099999999999,0,Potential Churn
15814,17,4,1945.33,2,VIP Customers
15815,64,5,2100.6,0,Potential Churn
15819,49,4,1905.45,0,Potential Churn
15820,320,1,206.98,3,Low Value Customers
15821,44,2,570.96,0,Potential Churn
15822,3,2,885.47,1,New Customers
15825,172,1,532.94,3,Low Value Customers
15826,56,3,1654.31,0,Potential Churn
15829,99,2,636.14,0,Potential Churn
15830,38,1,576.0,1,New Customers
15831,58,3,794.64,0,Potential Churn
15832,254,1,836.79,3,Low Value Customers
15834,70,4,2222.65,0,Potential Churn
15835,44,4,954.09,0,Potential Churn
15836,50,1,137.37,3,Low Value Customers
15837,65,1,391.98,3,Low Value Customers
15839,33,3,1048.49,0,Potential Churn
15840,59,2,355.56,1,New Customers
15841,73,4,1224.06,0,Potential Churn
15843,304,1,118.95000000000002,3,Low Value Customers
15844,46,1,130.73999999999998,3,Low Value Customers
15845,18,8,3711.77,2,VIP Customers
15847,38,2,389.27,1,New Customers
15850,19,2,234.88,1,New Customers
15852,187,2,160.71,3,Low Value Customers
15853,52,1,110.8,3,Low Value Customers
15854,4,12,2969.12,2,VIP Customers
15855,137,5,712.24,0,Potential Churn
15857,19,1,297.0,1,New Customers
15858,16,5,1427.57,2,VIP Customers
15860,41,8,965.16,2,VIP Customers
15861,12,8,3146.92,2,VIP Customers
15862,8,4,832.88,2,VIP Customers
15863,26,2,68.84,1,New Customers
15864,22,6,1936.3200000000002,2,VIP Customers
15865,41,3,895.13,0,Potential Churn
15866,101,1,211.89,3,Low Value Customers
15869,277,2,149.64,3,Low Value Customers
15870,33,1,351.44,1,New Customers
15872,15,2,316.25,1,New Customers
15874,64,7,4405.88,2,VIP Customers
15877,2,2,490.33,1,New Customers
15880,369,1,329.03000000000003,3,Low Value Customers
15881,312,5,501.39000000000004,0,Potential Churn
15882,199,4,514.08,0,Potential Churn
15883,2,2,396.48,1,New Customers
15885,93,1,349.35,3,Low Value Customers
15886,60,1,181.09,3,Low Value Customers
15888,81,1,162.64,3,Low Value Customers
15889,157,2,400.77,3,Low Value Customers
15891,227,1,509.13,3,Low Value Customers
15894,253,2,257.6,3,Low Value Customers
15895,150,1,179.17,3,Low Value Customers
15897,194,2,208.59,3,Low Value Customers
15898,1,5,1383.83,2,VIP Customers
15899,369,1,56.25,3,Low Value Customers
15900,24,1,337.28,1,New Customers
15901,17,3,349.75,1,New Customers
15903,10,7,5126.76,2,VIP Customers
15904,8,1,164.68,1,New Customers
15906,20,7,1567.69,2,VIP Customers
15907,4,3,881.87,2,VIP Customers
15909,174,1,191.94,3,Low Value Customers
15910,1,8,1228.88,2,VIP Customers
15912,178,2,264.62,3,Low Value Customers
15916,16,8,1502.8600000000001,2,VIP Customers
15917,248,1,123.1,3,Low Value Customers
15918,191,2,334.23,3,Low Value Customers
15919,20,2,525.69,1,New Customers
15920,154,3,163.55,3,Low Value Customers
15921,173,1,323.03000000000003,3,Low Value Customers
15922,373,1,369.5,3,Low Value Customers
15923,373,1,127.08,3,Low Value Customers
15925,194,1,207.15,3,Low Value Customers
15930,67,1,426.63,3,Low Value Customers
15932,4,8,2495.87,2,VIP Customers
15933,21,3,1107.46,0,Potential Churn
15935,239,1,108.03999999999999,3,Low Value Customers
15937,64,1,145.35,3,Low Value Customers
15938,112,5,404.58,0,Potential Churn
15940,311,1,35.8,3,Low Value Customers
15942,134,1,337.44,3,Low Value Customers
15944,277,1,325.1,3,Low Value Customers
15945,365,1,181.0,3,Low Value Customers
15947,83,1,1708.24,0,Potential Churn
15948,8,2,955.24,1,New Customers
15949,17,2,364.72,1,New Customers
15950,32,4,1744.71,2,VIP Customers
15951,9,2,708.22,1,New Customers
15952,34,4,781.91,0,Potential Churn
15953,15,8,1657.28,2,VIP Customers
15957,32,1,428.89,1,New Customers
15958,74,1,104.35,3,Low Value Customers
15963,20,2,470.76,1,New Customers
15965,17,4,808.87,2,VIP Customers
15967,23,2,397.68,1,New Customers
15969,3,3,666.1,1,New Customers
15970,304,1,314.1,3,Low Value Customers
15971,18,12,4194.9,2,VIP Customers
15973,367,1,307.82000000000005,3,Low Value Customers
15974,39,7,3442.15,2,VIP Customers
15975,84,1,371.01,3,Low Value Customers
15976,165,2,427.64,3,Low Value Customers
15977,17,2,1054.73,1,New Customers
15978,77,1,1098.78,0,Potential Churn
15980,89,3,2398.86,0,Potential Churn
15981,25,8,3408.48,2,VIP Customers
15983,22,4,1465.12,2,VIP Customers
15984,3,10,2780.63,2,VIP Customers
15985,123,2,1142.42,0,Potential Churn
15986,30,1,168.12,1,New Customers
15987,12,7,1432.77,2,VIP Customers
15988,19,1,156.78,1,New Customers
15990,44,2,792.11,0,Potential Churn
15992,4,1,41.989999999999995,1,New Customers
15993,9,7,2768.97,2,VIP Customers
15994,55,1,414.27,1,New Customers
15996,88,6,1032.58,0,Potential Churn
15998,37,5,3080.22,2,VIP Customers
16003,30,5,2735.37,2,VIP Customers
16005,12,4,578.71,1,New Customers
16006,211,1,101.4,3,Low Value Customers
16007,48,4,1693.81,0,Potential Churn
16008,24,3,478.78,1,New Customers
16009,22,4,972.11,2,VIP Customers
16010,246,3,392.4,0,Potential Churn
16012,35,3,1415.29,0,Potential Churn
16014,38,3,646.83,0,Potential Churn
16015,4,3,704.26,1,New Customers
16016,3,8,1465.51,2,VIP Customers
16017,47,1,211.88,1,New Customers
16018,39,2,408.90000000000003,1,New Customers
16019,47,9,3786.2400000000002,2,VIP Customers
16020,17,3,851.01,1,New Customers
16022,260,1,602.63,3,Low Value Customers
16023,46,3,719.81,0,Potential Churn
16024,12,1,245.75,1,New Customers
16025,30,1,439.65999999999997,1,New Customers
16026,43,1,236.09,1,New Customers
16027,92,6,934.62,0,Potential Churn
16030,310,1,331.24,3,Low Value Customers
16031,92,2,547.9,0,Potential Churn
16034,196,3,437.7,0,Potential Churn
16036,87,2,758.92,0,Potential Churn
16037,270,3,855.02,0,Potential Churn
16038,8,3,471.78000000000003,1,New Customers
16040,65,3,1313.55,0,Potential Churn
16041,31,3,3166.4,0,Potential Churn
16042,22,5,1177.47,2,VIP Customers
16043,38,4,773.99,0,Potential Churn
16045,120,4,1340.7,0,Potential Churn
16048,373,2,256.44,3,Low Value Customers
16049,40,3,1074.81,0,Potential Churn
16050,174,1,137.9,3,Low Value Customers
16052,54,1,362.06,1,New Customers
16053,33,2,1511.95,0,Potential Churn
16054,145,1,783.9,3,Low Value Customers
16055,221,1,134.8,3,Low Value Customers
16056,45,1,650.75,1,New Customers
16057,16,7,2263.12,2,VIP Customers
16059,66,6,1453.16,0,Potential Churn
16062,10,4,1153.62,2,VIP Customers
16063,260,1,335.32,3,Low Value Customers
16065,365,1,367.14,3,Low Value Customers
16066,17,5,1521.04,2,VIP Customers
16070,22,2,852.15,1,New Customers
16071,45,1,326.24,1,New Customers
16072,288,1,584.3199999999999,3,Low Value Customers
16073,297,1,122.39999999999999,3,Low Value Customers
16076,3,10,2234.73,2,VIP Customers
16078,284,1,79.2,3,Low Value Customers
16079,17,3,1352.0,2,VIP Customers
16080,82,2,217.16,3,Low Value Customers
16081,56,5,2799.42,2,VIP Customers
16083,101,2,1317.62,0,Potential Churn
16084,299,1,436.18,3,Low Value Customers
16085,23,5,981.51,2,VIP Customers
16086,59,5,1121.39,0,Potential Churn
16091,155,2,315.06,3,Low Value Customers
16092,115,3,817.86,0,Potential Churn
16093,107,1,17.0,3,Low Value Customers
16094,12,4,1078.23,2,VIP Customers
16096,264,1,320.62,3,Low Value Customers
16097,240,1,185.04999999999998,3,Low Value Customers
16098,88,7,2005.63,2,VIP Customers
16099,50,3,731.9,0,Potential Churn
16101,71,1,1290.7,0,Potential Churn
16102,42,3,1842.14,0,Potential Churn
16103,7,6,1429.64,2,VIP Customers
16104,62,1,298.21,3,Low Value Customers
16105,249,1,336.96,3,Low Value Customers
16106,66,1,108.38,3,Low Value Customers
16107,18,7,3204.1600000000003,2,VIP Customers
16108,85,1,842.5,0,Potential Churn
16109,219,2,611.88,0,Potential Churn
16110,45,3,1320.95,0,Potential Churn
16112,143,4,195.73999999999998,3,Low Value Customers
16113,183,1,161.38,3,Low Value Customers
16114,171,1,135.75000000000003,3,Low Value Customers
16115,10,8,1660.8799999999999,2,VIP Customers
16116,212,1,612.78,3,Low Value Customers
16117,190,1,232.21,3,Low Value Customers
16119,8,2,423.36,1,New Customers
16120,59,4,1309.14,0,Potential Churn
16121,57,2,854.66,0,Potential Churn
16122,73,4,684.4200000000001,0,Potential Churn
16123,52,1,307.78,1,New Customers
16124,317,1,249.0,3,Low Value Customers
16125,367,1,289.35,3,Low Value Customers
16127,39,1,656.25,1,New Customers
16128,18,5,1880.22,2,VIP Customers
16131,52,6,3506.54,2,VIP Customers
16134,22,2,618.09,1,New Customers
16135,263,1,517.55,3,Low Value Customers
16136,60,3,709.38,0,Potential Churn
16139,19,3,635.41,1,New Customers
16140,66,2,725.18,0,Potential Churn
16141,88,1,620.4,3,Low Value Customers
16142,250,1,535.34,3,Low Value Customers
16143,3,6,2424.94,2,VIP Customers
16144,247,1,175.2,3,Low Value Customers
16145,9,11,3799.4900000000002,2,VIP Customers
16146,157,3,734.13,0,Potential Churn
16147,134,1,375.0,3,Low Value Customers
16148,296,1,76.32000000000001,3,Low Value Customers
16149,5,2,280.52,1,New Customers
16150,43,5,2053.02,2,VIP Customers
16152,269,1,1829.04,0,Potential Churn
16153,50,5,1824.23,2,VIP Customers
16156,9,9,3092.04,2,VIP Customers
16157,16,3,656.69,1,New Customers
16159,282,1,348.2,3,Low Value Customers
16160,65,2,1025.44,0,Potential Churn
16162,252,1,37.4,3,Low Value Customers
16163,232,2,856.6,0,Potential Churn
16164,17,3,822.48,1,New Customers
16169,8,4,1822.97,2,VIP Customers
16170,51,6,1885.05,2,VIP Customers
16171,59,1,73.2,3,Low Value Customers
16172,95,5,1140.21,0,Potential Churn
16173,16,6,1418.32,2,VIP Customers
16174,126,3,1009.5500000000001,0,Potential Churn
16175,94,4,1037.59,0,Potential Churn
16177,50,1,331.95,1,New Customers
16178,138,1,197.9,3,Low Value Customers
16179,61,1,215.83,3,Low Value Customers
16181,73,1,305.54,3,Low Value Customers
16183,67,1,338.71000000000004,3,Low Value Customers
16184,64,6,1158.79,0,Potential Churn
16185,17,2,529.41,1,New Customers
16186,23,12,4006.94,2,VIP Customers
16188,45,4,981.86,0,Potential Churn
16189,16,2,215.48,1,New Customers
16190,40,1,215.08,1,New Customers
16191,3,13,5180.52,2,VIP Customers
16193,237,1,314.45,3,Low Value Customers
16198,75,1,400.68100000000004,3,Low Value Customers
16200,4,2,1068.8700000000001,1,New Customers
16201,3,4,1863.47,2,VIP Customers
16202,361,1,365.27,3,Low Value Customers
16203,59,4,592.9,0,Potential Churn
16204,23,1,384.18,1,New Customers
16205,31,4,751.03,0,Potential Churn
16206,55,4,537.0600000000001,0,Potential Churn
16207,25,1,394.38,1,New Customers
16208,45,2,664.26,0,Potential Churn
16209,89,5,2262.62,0,Potential Churn
16211,89,1,547.02,3,Low Value Customers
16212,19,2,690.34,1,New Customers
16213,79,1,159.0,3,Low Value Customers
16214,171,3,1062.75,0,Potential Churn
16215,81,1,242.35,3,Low Value Customers
16216,267,1,914.9300000000001,3,Low Value Customers
16217,235,2,304.25,3,Low Value Customers
16218,30,7,3084.68,2,VIP Customers
16221,37,3,860.86,0,Potential Churn
16222,318,1,773.5500000000001,3,Low Value Customers
16224,57,4,1295.3,0,Potential Churn
16225,45,5,1096.32,0,Potential Churn
16226,203,3,255.12,3,Low Value Customers
16227,225,1,314.22,3,Low Value Customers
16229,87,2,1010.6,0,Potential Churn
16230,190,2,542.03,0,Potential Churn
16232,44,4,990.88,0,Potential Churn
16233,71,3,536.6800000000001,0,Potential Churn
16235,41,4,857.31,0,Potential Churn
16236,78,1,432.2,3,Low Value Customers
16239,57,2,414.2,1,New Customers
16240,24,2,3718.8,0,Potential Churn
16241,10,13,2590.31,2,VIP Customers
16242,8,7,3579.86,2,VIP Customers
16243,34,2,409.1,1,New Customers
16244,212,2,1522.75,0,Potential Churn
16245,24,3,1413.66,0,Potential Churn
16247,170,1,114.56,3,Low Value Customers
16248,62,1,152.94,3,Low Value Customers
16249,53,5,1800.07,0,Potential Churn
16250,261,2,389.44,3,Low Value Customers
16253,67,2,3683.86,0,Potential Churn
16255,17,8,2619.91,2,VIP Customers
16256,267,1,752.4300000000001,3,Low Value Customers
16257,177,1,46.95,3,Low Value Customers
16258,45,5,5203.51,2,VIP Customers
16260,51,1,1035.45,0,Potential Churn
16261,17,4,728.54,2,VIP Customers
16265,9,9,5447.0,2,VIP Customers
16266,74,7,861.89,0,Potential Churn
16268,71,2,667.65,0,Potential Churn
16270,353,1,1141.24,3,Low Value Customers
16271,16,4,1389.64,2,VIP Customers
16272,117,1,411.7,3,Low Value Customers
16274,373,1,331.55,3,Low Value Customers
16275,197,1,559.87,3,Low Value Customers
16276,177,1,810.6000000000001,3,Low Value Customers
16278,100,1,566.38,3,Low Value Customers
16279,21,3,1502.78,0,Potential Churn
16281,72,1,2062.06,0,Potential Churn
16282,340,1,168.3,3,Low Value Customers
16283,6,5,1569.11,2,VIP Customers
16284,31,2,812.68,0,Potential Churn
16287,170,1,142.5,3,Low Value Customers
